Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
bright-pink-paithani-border-parkar-polka,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/WhatsApp_Image_2025-09-06_at_21.50.13.jpg?v=1757221286,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
bright-pink-paithani-border-parkar-polka,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
bright-pink-paithani-border-parkar-polka,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
bright-pink-paithani-border-parkar-polka,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,1,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rama-green-co-ord-set,Rama Green Co-ord Set,"",Papillon Ethinics,Apparel & Accessories > Clothing > Outfit Sets,"","",true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,800.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/7.png?v=1755114368,1,"",false,,,,,,,,,,,,,,,,,'0,,,,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,female,,,,,,kg,,,true,,,active
rama-green-co-ord-set,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,4,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/37.png?v=1755114368,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rama-green-co-ord-set,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/38.png?v=1755114368,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rama-green-co-ord-set,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rama-green-co-ord-set,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rama-green-co-ord-set,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-minakshi-border-silk-frock,Yellow Minakshi Border Frock with sleeves cotton lining,"",PAPILLON TRADITIONAL AND ETHNIC BABY FROCKS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Silk Frock,silk,true,Size,6-12-months,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1_462ec021-f8a3-4d5e-a418-b27255133ccb.jpg?v=1753086027,1,"",false,,,,,,,,,,,,,,,,,'0,,yellow,silk,6-12-months; 1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,female,,,,,,kg,,,true,,,active
yellow-minakshi-border-silk-frock,,,,,,,,,1-2-year,,,,,,,,,0.0,shopify,2,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/2_890b4e90-6221-4c99-9df2-73ac262f1d7c.jpg?v=1753086027,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-minakshi-border-silk-frock,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-minakshi-border-silk-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-minakshi-border-silk-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-minakshi-border-silk-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,800.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-minakshi-border-silk-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,800.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-colour-minakshi-border-v-neck-cotton-frock,Rani Colour Border frock  V-neck cotton lining,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Cotton Frock,"cotton, sleeveless",true,Size,6-12-months,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/28_3391e359-bc32-420c-bbb4-86a29fb1bfaa.jpg?v=1753088364,1,"",false,,,,,,,,,,,,,,,,,'0,,,cotton,6-12-months; 1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,female,,,,,,kg,,,true,,,active
rani-colour-minakshi-border-v-neck-cotton-frock,,,,,,,,,1-2-year,,,,,,,,,0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/29_d3d01a37-5854-4b1b-88a6-c95177022675.jpg?v=1753086027,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-colour-minakshi-border-v-neck-cotton-frock,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,1,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-colour-minakshi-border-v-neck-cotton-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-colour-minakshi-border-v-neck-cotton-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-colour-minakshi-border-v-neck-cotton-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,1,deny,manual,800.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
rani-colour-minakshi-border-v-neck-cotton-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,800.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chintamani-paithani-border-balloon-sleeves-frock,Chintamani Paithani Border Balloon Sleeves Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Paithani Frock,"blue, silk",true,Size,6-12-months,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,800.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/2_4a248ccb-a819-40eb-9cdc-bc61d85e742d.png?v=1755114229,1,"",false,,,,,,,,,,,,,,,,,'0,6-12-months; 1-2-years; 2-3-years; 3-4-years; 4-5-years; 5-6-years; 6-7-years,blue,silk,6-12-months; 1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,female,,,,,,kg,,,true,,,active
chintamani-paithani-border-balloon-sleeves-frock,,,,,,,,,1-2-year,,,,,,,,,0.0,shopify,0,deny,manual,800.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/16_f10bd8ea-bd9a-4729-a749-a2adae2078be.jpg?v=1755114229,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chintamani-paithani-border-balloon-sleeves-frock,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/15_0de0cca1-3e4e-4f62-9291-cdd57e9fdbfa.jpg?v=1755114229,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chintamani-paithani-border-balloon-sleeves-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chintamani-paithani-border-balloon-sleeves-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chintamani-paithani-border-balloon-sleeves-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
chintamani-paithani-border-balloon-sleeves-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-paithani-border-silk-frock,Dark Purple Paithani Border Silk Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Paithani Frock,"silk, sleeveless",true,Size,6-12-months,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/6.jpg?v=1753086027,1,"",false,,,,,,,,,,,,,,,,,'0,6-12-months; 1-2-years; 2-3-years; 3-4-years; 4-5-years; 5-6-years; 6-7-years,purple,silk,6-12-months; 1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,female,,,,,,kg,,,true,,,active
purple-paithani-border-silk-frock,,,,,,,,,1-2-year,,,,,,,,,0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/7_b295de03-c74f-41fb-95f5-9c46a371ed14.jpg?v=1753086027,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-paithani-border-silk-frock,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-paithani-border-silk-frock,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-paithani-border-silk-frock,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,2,deny,manual,850.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-paithani-border-silk-frock,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,1,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-paithani-border-silk-frock,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,950.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
tote-bag-bundle,Tote Bag Bundle,"",Papillon Ethinics,,byobSuite,"BS_Classic, byobSuite",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0702/8005/2956/files/c01728b3e56f1292a7fd6d9ee9b60fa0.png?v=1752079691,1,"",false,,,,,,,,,,,,,,,,,'0,,,,,,,,,,,kg,,,true,,,draft
navy-blue-kaath-tote-bag,Navy Blue Kaath Tote Bag,"",Papillon Ethinics,Luggage & Bags > Tote Bags,"","",true,Color,blue,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,1,deny,manual,99.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A2775.jpg?v=1751471501,1,"",false,,,,,,,,,,,,,,,,,'0,,blue,,,,,,,,,kg,,,true,,,active
blue-handblock-print-tote-bag,Blue Handblock Print Tote Bag,"",Papillon Ethinics,Luggage & Bags > Tote Bags,"","",true,Color,blue,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,1,deny,manual,99.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A2791.jpg?v=1751471501,1,"",false,,,,,,,,,,,,,,,,,'0,,blue,,,,,,,,,kg,,,true,,,active
purple-border-frock-with-balloon-sleeves-cotton-lining,Purple Border Frock with Balloon Sleeves Cotton Lining,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Cotton Frock,cotton,true,Size,1-2-year,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A2712_e92ab64a-d041-427e-8953-1b033b3f2ea4.jpg?v=1751373205,1,"",false,,,,,,,,,,,,,,,,,'0,,purple,cotton,1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,female,,,,,,kg,,,true,,,active
purple-border-frock-with-balloon-sleeves-cotton-lining,,,,,,,,,2-year-3-year,,,,,,,,,0.0,shopify,1,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A2758_15949ffa-09db-4dc9-81e5-9c271f5cc99b.jpg?v=1751373205,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-border-frock-with-balloon-sleeves-cotton-lining,,,,,,,,,3-year-4-year,,,,,,,,,0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-border-frock-with-balloon-sleeves-cotton-lining,,,,,,,,,4-5-years,,,,,,,,,0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-border-frock-with-balloon-sleeves-cotton-lining,,,,,,,,,5-6-years,,,,,,,,,0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
purple-border-frock-with-balloon-sleeves-cotton-lining,,,,,,,,,6-7-year,,,,,,,,,0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
monsoon-bundle,Monsoon Bundle,,Papillon Ethinics,,"","",false,Title,Default Title,,,,,,,,"",0.0,shopify,3,deny,manual,1500.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,'0,,,,,,,,,,,kg,,,true,,,draft
silk-maroon-colour-border-frock-v-neck-sleeveless,Silk maroon colour border frock V neck sleeveless,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Silk Frock,"",true,Size,6-12-months,product.metafields.shopify.size,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0812.jpg?v=1748451152,1,"",false,,,182,,,,,,,,,,,,,,'0,,red,silk,6-12-months; 1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
silk-maroon-colour-border-frock-v-neck-sleeveless,,,,,,,,,1-2-year,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0784.jpg?v=1748506815,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
silk-maroon-colour-border-frock-v-neck-sleeveless,,,,,,,,,2-year-3-year,,,,,,,,"",0.0,shopify,2,deny,manual,700.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0820-2.jpg?v=1748506815,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
silk-maroon-colour-border-frock-v-neck-sleeveless,,,,,,,,,3-year-4-year,,,,,,,,"",0.0,shopify,1,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0814.jpg?v=1748506815,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
silk-maroon-colour-border-frock-v-neck-sleeveless,,,,,,,,,4-5-years,,,,,,,,"",0.0,shopify,2,deny,manual,850.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
silk-maroon-colour-border-frock-v-neck-sleeveless,,,,,,,,,5-6-years,,,,,,,,"",0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
silk-maroon-colour-border-frock-v-neck-sleeveless,,,,,,,,,6-7-year,,,,,,,,"",0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handloom-cotton-peach-colour-sleeveless-cotton-lining,Handloom cotton peach colour sleeveless cotton lining,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Cotton Frock,"",true,Size,6-12-months,product.metafields.shopify.size,,,,,,,"",0.0,shopify,1,deny,manual,550.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0770.jpg?v=1748451152,1,"",false,,,182,,,,,,,,,,,,,,'0,,,,6-12-months; 1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
handloom-cotton-peach-colour-sleeveless-cotton-lining,,,,,,,,,1-2-year,,,,,,,,"",0.0,shopify,1,deny,manual,550.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0824.jpg?v=1754994679,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handloom-cotton-peach-colour-sleeveless-cotton-lining,,,,,,,,,2-year-3-year,,,,,,,,"",0.0,shopify,0,deny,manual,550.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handloom-cotton-peach-colour-sleeveless-cotton-lining,,,,,,,,,3-year-4-year,,,,,,,,"",0.0,shopify,2,deny,manual,550.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handloom-cotton-peach-colour-sleeveless-cotton-lining,,,,,,,,,4-5-years,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handloom-cotton-peach-colour-sleeveless-cotton-lining,,,,,,,,,5-6-years,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handloom-cotton-peach-colour-sleeveless-cotton-lining,,,,,,,,,6-7-year,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock,Indigo Cotton Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Cotton Frock,"",true,Size,6-12-months,product.metafields.shopify.size,,,,,,,"",0.0,shopify,0,deny,manual,540.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0774.jpg?v=1748451151,1,"",false,,,182,,,,,,,,,,,,,,'0,,,,6-12-months; 1-2-year; 2-year-3-year; 3-year-4-year; 4-5-years; 5-6-years; 6-7-year,,,,,,,kg,,,true,,,active
indigo-cotton-frock,,,,,,,,,1-2-year,,,,,,,,"",0.0,shopify,1,deny,manual,500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0827.jpg?v=1748451151,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock,,,,,,,,,2-year-3-year,,,,,,,,"",0.0,shopify,0,deny,manual,540.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock,,,,,,,,,3-year-4-year,,,,,,,,"",0.0,shopify,0,deny,manual,550.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock,,,,,,,,,4-5-years,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock,,,,,,,,,5-6-years,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock,,,,,,,,,6-7-year,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
off-white-butterfly-embroidery-cotton-lining-frock,Off-white Butterfly Embroidery Cotton Lining Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,"","",true,Age group,1-2-years,product.metafields.shopify.age-group,,,,,,,"",0.0,shopify,1,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0193.jpg?v=1744347928,1,"",false,,,2271,,,,,,,,,,,,,,'0,1-2-years; 2-3-years; 3-4-years; 4-5-years; 5-6-years; 6-7-years,,,,,,,,,,kg,,,true,,,active
off-white-butterfly-embroidery-cotton-lining-frock,,,,,,,,,2-3-years,,,,,,,,"",0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0251.jpg?v=1744347979,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
off-white-butterfly-embroidery-cotton-lining-frock,,,,,,,,,3-4-years,,,,,,,,"",0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
off-white-butterfly-embroidery-cotton-lining-frock,,,,,,,,,4-5-years,,,,,,,,"",0.0,shopify,1,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
off-white-butterfly-embroidery-cotton-lining-frock,,,,,,,,,5-6-years,,,,,,,,"",0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
off-white-butterfly-embroidery-cotton-lining-frock,,,,,,,,,6-7-years,,,,,,,,"",0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
mango-colour-paithani-patch-sleeveless-cotton-lining-frock,Mango Colour Paithani Patch Sleeveless Silk Lining Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,"","",true,Age group,6-12-months,product.metafields.shopify.age-group,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0197.jpg?v=1744347762,1,"",false,,,2271,,,,,,,,,,,,,,'0,6-12-months; 1-2-years; 2-3-years; 3-4-years; 4-5-years; 5-6-years; 6-7-years,,,,,,,,,,kg,,,true,,,active
mango-colour-paithani-patch-sleeveless-cotton-lining-frock,,,,,,,,,1-2-years,,,,,,,,"",0.0,shopify,1,deny,manual,790.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0248.jpg?v=1744345485,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
mango-colour-paithani-patch-sleeveless-cotton-lining-frock,,,,,,,,,2-3-years,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
mango-colour-paithani-patch-sleeveless-cotton-lining-frock,,,,,,,,,3-4-years,,,,,,,,"",0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
mango-colour-paithani-patch-sleeveless-cotton-lining-frock,,,,,,,,,4-5-years,,,,,,,,"",0.0,shopify,1,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
mango-colour-paithani-patch-sleeveless-cotton-lining-frock,,,,,,,,,5-6-years,,,,,,,,"",0.0,shopify,1,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
mango-colour-paithani-patch-sleeveless-cotton-lining-frock,,,,,,,,,6-7-years,,,,,,,,"",0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
